723.0 0.0021168 0.0 0.0 0.09931 0.01218 2.3
724.0 0.00196361 0.0 0.0 0.09829 0.01268 2.3
725.0 0.00182056 0.0 0.0 0.09727 0.01319 2.3
726.0 0.00168688 0.0 0.0 0.09625 0.01372 2.3
727.0 0.00156284 0.0 0.0 0.09524 0.01428 2.3
728.0 0.00144677 0.0 0.0 0.09422 0.01487 2.3
729.0 0.00133883 0.0 0.0 0.0932 0.01551 2.3
730.0 0.0012386 0.0 0.0 0.09218 0.01621 2.3
731.0 0.0011459 0.0 0.0 0.0912 0.01699 2.3
732.0 0.00105907 0.0 0.0 0.09022 0.01787 2.3
733.0 0.000978276 0.0 0.0 0.08924 0.01886 2.3
734.0 0.000904086 0.0 0.0 0.08827 0.01992 2.3
735.0 0.00083609 0.0 0.0 0.08729 0.02101 2.3
736.0 0.000772889 0.0 0.0 0.08631 0.02207 2.3
737.0 0.000715026 0.0 0.0 0.08533 0.02306 2.3
738.0 0.000661618 0.0 0.0 0.08435 0.02394 2.3
739.0 0.000612349 0.0 0.0 0.08337 0.02469 2.3
740.0 0.000567642 0.0 0.0 0.08239 0.02532 2.3
741.0 0.00052722 0.0 0.0 0.08155 0.02583 2.3
742.0 0.00048994 0.0 0.0 0.0807 0.02623 2.3
743.0 0.000456364 0.0 0.0 0.07985 0.02652 2.3
744.0 0.000425665 0.0 0.0 0.07901 0.02672 2.3
745.0 0.000398123 0.0 0.0 0.07816 0.02689 2.3
746.0 0.000373159 0.0 0.0 0.07732 0.02702 2.3
747.0 0.000351044 0.0 0.0 0.07647 0.02713 2.3
748.0 0.000331411 0.0 0.0 0.07562 0.02722 2.3
749.0 0.000313711 0.0 0.0 0.07478 0.02728 2.3
750.0 0.000298414 0.0 0.0 0.07393 0.02733 2.3
751.0 0.000283146 0.0 0.0 0.07319 0.02738 2.3
752.0 0.00026796 0.0 0.0 0.07245 0.02741 2.3
753.0 0.000252885 0.0 0.0 0.07171 0.02745 2.3
754.0 0.000237952 0.0 0.0 0.07097 0.02748 2.3
755.0 0.000223193 0.0 0.0 0.07023 0.02751 2.3
756.0 0.000208636 0.0 0.0 0.06949 0.02754 2.3
757.0 0.000194314 0.0 0.0 0.06875 0.02758 2.3
758.0 0.000180256 0.0 0.0 0.06801 0.02763 2.3
759.0 0.000166494 0.0 0.0 0.06727 0.02767 2.3
760.0 0.000153058 0.0 0.0 0.06653 0.02771 2.3
761.0 0.000139979 0.0 0.0 0.06586 0.02773 2.3
762.0 0.000127287 0.0 0.0 0.06519 0.02773 2.3
763.0 0.000115013 0.0 0.0 0.06452 0.02774 2.3
764.0 0.000103187 0.0 0.0 0.06385 0.02774 2.3
765.0 9.18411e-5 0.0 0.0 0.06318 0.02773 2.3
766.0 8.10049e-5 0.0 0.0 0.06251 0.0277 2.3
767.0 7.07092e-5 0.0 0.0 0.06184 0.02766 2.3
768.0 6.09847e-5 0.0 0.0 0.06117 0.02761 2.3
769.0 5.18621e-5 0.0 0.0 0.0605 0.02757 2.3
770.0 4.3372e-5 0.0 0.0 0.05983 0.02754 2.3
771.0 3.5545e-5 0.0 0.0 0.05913 0.02752 2.3
772.0 2.84118e-5 0.0 0.0 0.05843 0.02748 2.3
773.0 2.20031e-5 0.0 0.0 0.05773 0.02741 2.3
774.0 1.63494e-5 0.0 0.0 0.05704 0.02731 2.3
775.0 1.14814e-5 0.0 0.0 0.05634 0.0272 2.3
776.0 7.42983e-6 0.0 0.0 0.05564 0.0271 2.3
777.0 4.22525e-6 0.0 0.0 0.05494 0.02701 2.3
778.0 1.89832e-6 0.0 0.0 0.05424 0.0269 2.3
779.0 4.79687e-7 0.0 0.0 0.05354 0.02675 2.3
780.0 1.05249e-13 0.0 0.0 0.05284 0.02659 2.3
781.0 0.0 0.0 0.0 0.05226 0.02645 2.3
782.0 0.0 0.0 0.0 0.05167 0.02633 2.3
783.0 0.0 0.0 0.0 0.05109 0.02624 2.3
784.0 0.0 0.0 0.0 0.0505 0.02613 2.3
785.0 0.0 0.0 0.0 0.04992 0.02593 2.3
786.0 0.0 0.0 0.0 0.04933 0.02558 2.3
787.0 0.0 0.0 0.0 0.04874 0.02523 2.3
788.0 0.0 0.0 0.0 0.04816 0.02513 2.3
789.0 0.0 0.0 0.0 0.04757 0.02501 2.3
790.0 0.0 0.0 0.0 0.04699 0.02466 2.3
791.0 0.0 0.0 0.0 0.04646 0.02447 2.3
792.0 0.0 0.0 0.0 0.04594 0.02412 2.3
793.0 0.0 0.0 0.0 0.04542 0.02389 2.3
794.0 0.0 0.0 0.0 0.0449 0.02374 2.3
795.0 0.0 0.0 0.0 0.04437 0.02355 2.3
796.0 0.0 0.0 0.0 0.04385 0.02337 2.3
797.0 0.0 0.0 0.0 0.04333 0.02318 2.3
798.0 0.0 0.0 0.0 0.04281 0.02304 2.3
799.0 0.0 0.0 0.0 0.04228 0.02281 2.3
800.0 0.0 0.0 0.0 0.04176 0.02246 2.3
801.0 0.0 0.0 0.0 0.04128 0.02243 2.3
802.0 0.0 0.0 0.0 0.04081 0.02238 2.3
803.0 0.0 0.0 0.0 0.04033 0.02222 2.3
804.0 0.0 0.0 0.0 0.03985 0.02204 2.3
805.0 0.0 0.0 0.0 0.03937 0.02201 2.3
806.0 0.0 0.0 0.0 0.03889 0.02204 2.3
807.0 0.0 0.0 0.0 0.03841 0.02196 2.3
808.0 0.0 0.0 0.0 0.03793 0.02177 2.3
809.0 0.0 0.0 0.0 0.03746 0.0219 2.3
810.0 0.0 0.0 0.0 0.03698 0.02188 2.3
